"date","month","hour","wind_cap","solar_cap","geothermal","hydro","thermal","demand"
2022-01-01,1,1,0.0399844884280858,0,47.89,2563.69,4645.93,8703.96
2022-01-01,1,2,0.0399844884280858,0,48.52,2572,4816.83,8568.92
2022-01-01,1,3,0.160946061790328,0,49.13,2496.57,4961.83,8361.78
2022-01-01,1,4,0.160946061790328,0,49.36,2281,4988,8093.05
2022-01-01,1,5,0.261579671956962,0,49.66,2254.13,4959.65,7938.44
2022-01-01,1,6,0.261579671956962,0,49.69,2265.3,4851.09,7812.24
2022-01-01,1,7,0.281367904086933,0.28,51.64,2162.26,4934.9,7683.46
2022-01-01,1,8,0.281367904086933,0.28,49.89,2029.39,4342.44,7519.02
2022-01-01,1,9,0.126092152738952,0.87,48.63,1801.32,3168.91,7531.81
2022-01-01,1,10,0.126092152738952,0.87,46.51,1633.2,2349.74,7603.88
2022-01-01,1,11,0.174668046580383,0.96,45.16,1629.25,2152.43,7843.73
2022-01-01,1,12,0.174668046580383,0.96,44.2,1576.68,1881.03,8094.71
2022-01-01,1,13,0.668605977357192,0.92,43.49,1592.74,1959.15,8263.21
2022-01-01,1,14,0.668605977357192,0.92,42.92,1591.12,1956.69,8452.29
2022-01-01,1,15,0.754601446429078,0.93,42.82,1561,1885.49,8477.87
2022-01-01,1,16,0.754601446429078,0.93,42.47,1539.02,1891.07,8443.08
2022-01-01,1,17,0.746702297727362,0.84,42.62,1545.94,1945.93,8407.16
2022-01-01,1,18,0.746702297727362,0.84,43.26,1677.4,1915.77,8379.51
2022-01-01,1,19,0.69559395409883,0.24,43.53,1893.6,1960.92,8320.44
2022-01-01,1,20,0.69559395409883,0.24,44.5,2202.3,2117.87,8370.66
2022-01-01,1,21,0.298203052263046,0,45.81,2543.92,3256.08,8702.12
2022-01-01,1,22,0.298203052263046,0,46.7,2644.9,4135.47,9264.54
2022-01-01,1,23,0.0554739212724361,0,47.49,2616.41,4476.28,9187.36
2022-01-01,1,24,0.0554739212724361,0,47.28,2567.43,4324.45,8971.94
2022-01-02,1,1,0.0399844884280858,0,47.31,2471.88,4074.89,8548.01
2022-01-02,1,2,0.0399844884280858,0,47.4,2344.13,4170.95,8297.31
2022-01-02,1,3,0.160946061790328,0,47.27,2324.08,4221.69,8089.22
2022-01-02,1,4,0.160946061790328,0,47.9,2183.88,4199.92,7878.37
2022-01-02,1,5,0.261579671956962,0,48.13,2085.18,4181.05,7729.8
2022-01-02,1,6,0.261579671956962,0,47.95,2135.46,4191.63,7604.08
2022-01-02,1,7,0.281367904086933,0.28,48.42,2191.8,4261.37,7583.38
2022-01-02,1,8,0.281367904086933,0.28,47.63,1949.21,3803.69,7524.14
2022-01-02,1,9,0.126092152738952,0.87,47.16,1818.89,3001.96,7631.32
2022-01-02,1,10,0.126092152738952,0.87,45.9,1553.47,2347.1,7960.4
2022-01-02,1,11,0.174668046580383,0.96,45.17,1554.18,2261.35,8262.56
2022-01-02,1,12,0.174668046580383,0.96,44.07,1578.02,2253.73,8562.93
2022-01-02,1,13,0.668605977357192,0.92,43.12,1581.08,2194.44,8770.07
2022-01-02,1,14,0.668605977357192,0.92,43.08,1520.6,2065.13,8972.32
2022-01-02,1,15,0.754601446429078,0.93,43.02,1512.65,2036.76,9055.28
2022-01-02,1,16,0.754601446429078,0.93,42.59,1515.85,2054.71,8995.47
2022-01-02,1,17,0.746702297727362,0.84,42.69,1549.74,2132.73,8923.09
2022-01-02,1,18,0.746702297727362,0.84,42.81,1740.75,2094.87,8923.4
2022-01-02,1,19,0.69559395409883,0.24,44.05,1827.19,2268.87,8897.82
2022-01-02,1,20,0.69559395409883,0.24,44.91,2209.33,2785,8788.38
2022-01-02,1,21,0.298203052263046,0,46.41,2488.03,3951.94,8990.82
2022-01-02,1,22,0.298203052263046,0,47.51,2560.71,4503,9475.19
2022-01-02,1,23,0.0554739212724361,0,48.08,2682.93,4649.69,9556.82
2022-01-02,1,24,0.0554739212724361,0,48.28,2843.82,4558.56,9384.38
2022-01-03,1,1,0.0399844884280858,0,47.57,2711.24,4548.77,8909.59
2022-01-03,1,2,0.0399844884280858,0,47.66,2514.79,4681.47,8523.64
2022-01-03,1,3,0.160946061790328,0,47.61,2387.23,4750.71,8251.95
2022-01-03,1,4,0.160946061790328,0,48.06,2433.56,4780.9,8072.13
2022-01-03,1,5,0.261579671956962,0,47.56,2506.11,4875.37,8087.97
2022-01-03,1,6,0.261579671956962,0,47.33,2519.23,4891.91,8103.39
2022-01-03,1,7,0.281367904086933,0.28,48.09,2771.35,4798.24,8299.05
2022-01-03,1,8,0.281367904086933,0.28,48.11,2485.6,4855.06,8580.05
2022-01-03,1,9,0.126092152738952,0.87,47.32,1934.32,4195.97,9277.75
2022-01-03,1,10,0.126092152738952,0.87,46.42,1870.09,3517.73,9796.61
2022-01-03,1,11,0.174668046580383,0.96,44.82,1815.7,3466.69,10085.9
2022-01-03,1,12,0.174668046580383,0.96,44.61,1717.35,3466.5,10360.3
2022-01-03,1,13,0.668605977357192,0.92,41.29,1812.53,3373.79,10517.74
2022-01-03,1,14,0.668605977357192,0.92,42.56,1745.17,3590.06,10719.34
2022-01-03,1,15,0.754601446429078,0.93,42.12,1893.16,3311.26,10869.01
2022-01-03,1,16,0.754601446429078,0.93,42.73,1763.98,3202.22,10938.26
2022-01-03,1,17,0.746702297727362,0.84,43.54,1787,2857.3,10958.85
2022-01-03,1,18,0.746702297727362,0.84,44.02,1883.73,2832.26,10736.12
2022-01-03,1,19,0.69559395409883,0.24,45.07,1797.05,2886.39,10418.94
2022-01-03,1,20,0.69559395409883,0.24,46.1,2283.48,3837.18,10271.59
2022-01-03,1,21,0.298203052263046,0,47.03,2505.1,5152.15,10220.49
2022-01-03,1,22,0.298203052263046,0,47.95,2897.41,5550.95,10539.61
2022-01-03,1,23,0.0554739212724361,0,48.77,2942.84,5510.6,10332.41
2022-01-03,1,24,0.0554739212724361,0,49.47,2682.78,5438.28,9999.01
2022-01-04,1,1,0.0399844884280858,0,48.26,2741.29,5053.89,9491.53
2022-01-04,1,2,0.0399844884280858,0,48,2630.97,4911.91,9075.34
2022-01-04,1,3,0.160946061790328,0,48.09,2497.24,4825.94,8744.32
2022-01-04,1,4,0.160946061790328,0,48.51,2343.26,4866.39,8571.44
2022-01-04,1,5,0.261579671956962,0,48.56,2265.33,5051.17,8550.07
2022-01-04,1,6,0.261579671956962,0,48.64,2205.59,5217.61,8553.35
2022-01-04,1,7,0.281367904086933,0.28,48.92,2424.1,5099.24,8689.74
2022-01-04,1,8,0.281367904086933,0.28,48.59,2291.83,5002.25,8949.77
2022-01-04,1,9,0.126092152738952,0.87,47.63,2001.38,4059.97,9509.85
2022-01-04,1,10,0.126092152738952,0.87,46.51,1792.18,3465.04,9928.86
2022-01-04,1,11,0.174668046580383,0.96,45.64,1739.07,3324.73,10212.01
2022-01-04,1,12,0.174668046580383,0.96,33.37,1704.58,3261.04,10421.47
2022-01-04,1,13,0.668605977357192,0.92,40.48,1776.33,3160.41,10505.69
2022-01-04,1,14,0.668605977357192,0.92,43.51,1895.99,3097.49,10653.15
2022-01-04,1,15,0.754601446429078,0.93,43.03,1900.43,3150.87,10783.08
2022-01-04,1,16,0.754601446429078,0.93,43.01,1960.28,3048.79,10736.53
2022-01-04,1,17,0.746702297727362,0.84,43.25,1965.55,3087.18,10697.4
2022-01-04,1,18,0.746702297727362,0.84,42.69,1939.8,3007.67,10571.06
2022-01-04,1,19,0.69559395409883,0.24,45.65,1944.75,2942.82,10200.76
2022-01-04,1,20,0.69559395409883,0.24,44.55,2312.52,3495.46,10042.56
2022-01-04,1,21,0.298203052263046,0,44.82,2475.55,4822.92,10082.32
2022-01-04,1,22,0.298203052263046,0,45.87,2492.28,5391.52,10319.84
2022-01-04,1,23,0.0554739212724361,0,45.93,2703.03,5344.54,10253.34
2022-01-04,1,24,0.0554739212724361,0,46.25,2812.38,4978.07,9813.83
2022-01-05,1,1,0.0399844884280858,0,45.65,2565.85,4933.39,9326.34
2022-01-05,1,2,0.0399844884280858,0,46.41,2260.39,4982.93,8944.47
2022-01-05,1,3,0.160946061790328,0,46.25,2204.93,4951.14,8674.02
2022-01-05,1,4,0.160946061790328,0,46.24,2065.94,4942.84,8497.51
2022-01-05,1,5,0.261579671956962,0,46.02,2040.41,4977.21,8447.85
2022-01-05,1,6,0.261579671956962,0,46.14,2077.47,5093.6,8397.94
2022-01-05,1,7,0.281367904086933,0.28,47.12,2161.67,5154.26,8467.63
2022-01-05,1,8,0.281367904086933,0.28,47.11,2039.53,5002.44,8735.64
2022-01-05,1,9,0.126092152738952,0.87,47.12,1909.61,4250.57,9418.55
2022-01-05,1,10,0.126092152738952,0.87,45.1,1908.48,3404.19,9742.11
2022-01-05,1,11,0.174668046580383,0.96,44.38,1988.68,3232.92,10051.64
2022-01-05,1,12,0.174668046580383,0.96,42.82,1941.96,3273.74,10256.31
2022-01-05,1,13,0.668605977357192,0.92,41.92,1955.73,3285.78,10406.4
2022-01-05,1,14,0.668605977357192,0.92,41.54,2014.32,3248.09,10542.39
2022-01-05,1,15,0.754601446429078,0.93,41.64,2134.75,3344.26,10670.75
2022-01-05,1,16,0.754601446429078,0.93,42.37,2144.53,3385.05,10744.95
2022-01-05,1,17,0.746702297727362,0.84,41.16,2156.56,3434.14,10698.14
2022-01-05,1,18,0.746702297727362,0.84,41.55,2195.34,3297.21,10433.21
2022-01-05,1,19,0.69559395409883,0.24,42.19,2155.98,3027.18,10115.48
2022-01-05,1,20,0.69559395409883,0.24,43.27,2493.86,3746.11,9851.71
2022-01-05,1,21,0.298203052263046,0,44.89,2633.57,4931.22,9922.24
2022-01-05,1,22,0.298203052263046,0,45.09,2608.34,5305.69,10202.2
2022-01-05,1,23,0.0554739212724361,0,45.55,2738.75,5402.81,10150.39
2022-01-05,1,24,0.0554739212724361,0,46.56,2688.2,5129.85,9663.18
2022-01-06,1,1,0.0399844884280858,0,47.27,2536.12,5033.38,9251.54
2022-01-06,1,2,0.0399844884280858,0,47.99,2466.9,4911.41,8788.69
2022-01-06,1,3,0.160946061790328,0,48.57,2236.68,4796.83,8433.04
2022-01-06,1,4,0.160946061790328,0,48.13,2211.35,4658.82,8314.5
2022-01-06,1,5,0.261579671956962,0,47.75,2223.28,4683.15,8280.37
2022-01-06,1,6,0.261579671956962,0,47.53,2358.83,4750.57,8378.67
2022-01-06,1,7,0.281367904086933,0.28,47.78,2382.99,4888.36,8528.07
2022-01-06,1,8,0.281367904086933,0.28,47.8,2313.17,4729.55,8782.54
2022-01-06,1,9,0.126092152738952,0.87,47.34,1933.24,4043.11,9413.34
2022-01-06,1,10,0.126092152738952,0.87,45.16,1845.26,3530.76,9796.12
2022-01-06,1,11,0.174668046580383,0.96,44.64,1890.51,3461.58,10115.14
2022-01-06,1,12,0.174668046580383,0.96,43,1868.13,3570.24,10316.92
2022-01-06,1,13,0.668605977357192,0.92,43.05,1857.65,3579.68,10502.68
2022-01-06,1,14,0.668605977357192,0.92,42.26,1988.66,3278.6,10707.97
2022-01-06,1,15,0.754601446429078,0.93,43.28,2153.6,3011.95,10842.6
2022-01-06,1,16,0.754601446429078,0.93,43.42,2199.8,3116.91,10873.73
2022-01-06,1,17,0.746702297727362,0.84,45.21,2224.07,3225.73,10834.41
2022-01-06,1,18,0.746702297727362,0.84,45.42,2259.44,3215.71,10608.94
2022-01-06,1,19,0.69559395409883,0.24,44.71,2242.93,3083.26,10289.8
2022-01-06,1,20,0.69559395409883,0.24,45.69,2280.79,3682.93,10055.72
2022-01-06,1,21,0.298203052263046,0,47.22,2639.57,4778.66,10091.21
2022-01-06,1,22,0.298203052263046,0,47.78,2785.14,5214.45,10406.41
2022-01-06,1,23,0.0554739212724361,0,48.22,2853.26,5340.86,10439.72
2022-01-06,1,24,0.0554739212724361,0,48.17,2875.64,5229.41,10044.81
2022-01-07,1,1,0.0399844884280858,0,48.28,2696.82,5013.59,9562.54
2022-01-07,1,2,0.0399844884280858,0,47.88,2559.39,4833.12,9124.17
2022-01-07,1,3,0.160946061790328,0,48.07,2353.82,4783.08,8813.17
2022-01-07,1,4,0.160946061790328,0,48.34,2582.69,4690.16,8648.49
2022-01-07,1,5,0.261579671956962,0,48.73,2542.84,4815.19,8586.76
2022-01-07,1,6,0.261579671956962,0,49.51,2489.6,4942.84,8589.24
2022-01-07,1,7,0.281367904086933,0.28,49.84,2486.23,5046.19,8761.77
2022-01-07,1,8,0.281367904086933,0.28,50.18,2520.25,4887.09,9053.82
2022-01-07,1,9,0.126092152738952,0.87,48.77,2027.73,4132.98,9582.23
2022-01-07,1,10,0.126092152738952,0.87,47.11,2042.26,3487.71,10133.1
2022-01-07,1,11,0.174668046580383,0.96,45.05,2094.68,3532.2,10394.13
2022-01-07,1,12,0.174668046580383,0.96,43.77,1977.36,3762.19,10669.82
2022-01-07,1,13,0.668605977357192,0.92,43.28,1912.32,3550.42,10733.37
2022-01-07,1,14,0.668605977357192,0.92,41.44,1936.36,3256.59,10843.21
2022-01-07,1,15,0.754601446429078,0.93,41.53,1991.17,3071.82,10905.74
2022-01-07,1,16,0.754601446429078,0.93,40.86,1964.48,3080.54,11021.72
2022-01-07,1,17,0.746702297727362,0.84,39.02,1870.63,2988.49,10977.07
2022-01-07,1,18,0.746702297727362,0.84,39.15,1908.56,2978.26,10683.22
2022-01-07,1,19,0.69559395409883,0.24,41.12,1935.21,3062.16,10426.14
2022-01-07,1,20,0.69559395409883,0.24,40.69,2298.9,4013.06,10243.07
2022-01-07,1,21,0.298203052263046,0,34.37,2753.93,5128.2,10262.06
2022-01-07,1,22,0.298203052263046,0,33.42,3291.75,5437.19,10548.07
2022-01-07,1,23,0.0554739212724361,0,36.1,3589.15,5570.56,10575.04
2022-01-07,1,24,0.0554739212724361,0,43.22,3390.64,5601.73,10214.97
2022-01-08,1,1,0.0399844884280858,0,41.6,3206.95,5491.32,9779.34
2022-01-08,1,2,0.0399844884280858,0,41.85,2933.37,5408.94,9324.18
2022-01-08,1,3,0.160946061790328,0,41.62,2557.9,5469.09,8965.68
2022-01-08,1,4,0.160946061790328,0,42,2224.98,5382.61,8712.72
2022-01-08,1,5,0.261579671956962,0,43.14,2194.47,5227.06,8595.11
2022-01-08,1,6,0.261579671956962,0,44.88,2180.43,5250.68,8565.69
2022-01-08,1,7,0.281367904086933,0.28,44.72,2138.35,5278.7,8563.85
2022-01-08,1,8,0.281367904086933,0.28,44.4,2040.37,5002.51,8613.19
2022-01-08,1,9,0.126092152738952,0.87,43.84,1884.76,4096.54,8831.99
2022-01-08,1,10,0.126092152738952,0.87,46.01,1812.53,3482.78,9383.06
2022-01-08,1,11,0.174668046580383,0.96,44.81,1763.09,3372.07,9649.69
2022-01-08,1,12,0.174668046580383,0.96,44.03,1752.91,3434.83,9803.4
2022-01-08,1,13,0.668605977357192,0.92,43.62,1736.61,3287.27,9916.03
2022-01-08,1,14,0.668605977357192,0.92,43.2,1776.7,3059.52,9959.32
2022-01-08,1,15,0.754601446429078,0.93,43.24,1796.35,2886.12,9926.77
2022-01-08,1,16,0.754601446429078,0.93,43.03,1820.7,2744.94,9817.69
2022-01-08,1,17,0.746702297727362,0.84,43.23,1915.53,2604.35,9610.09
2022-01-08,1,18,0.746702297727362,0.84,43.83,1983.52,2664.6,9524.63
2022-01-08,1,19,0.69559395409883,0.24,44.51,2125.08,3052.66,9448.73
2022-01-08,1,20,0.69559395409883,0.24,45.84,2521.24,4208.36,9426.04
2022-01-08,1,21,0.298203052263046,0,46.3,3190.72,5062.15,9477.18
2022-01-08,1,22,0.298203052263046,0,47.07,3115.33,5765.6,9754.22
2022-01-08,1,23,0.0554739212724361,0,47.62,2966.03,6042.94,9639.89
2022-01-08,1,24,0.0554739212724361,0,47.61,2909.12,5866.88,9241.94
2022-01-09,1,1,0.0399844884280858,0,48.02,2778.65,5762.99,8846.06
2022-01-09,1,2,0.0399844884280858,0,48,2561.61,5703.5,8520.57
2022-01-09,1,3,0.160946061790328,0,48.15,2332.55,5607.02,8183.92
2022-01-09,1,4,0.160946061790328,0,48.24,2286.37,5464.63,7991.9
2022-01-09,1,5,0.261579671956962,0,48.06,2222.43,5401.33,7875.35
2022-01-09,1,6,0.261579671956962,0,48.11,2195.39,5330.73,7813.45
2022-01-09,1,7,0.281367904086933,0.28,48.1,2163.63,5266.2,7772.62
2022-01-09,1,8,0.281367904086933,0.28,48.47,2102.67,4901.37,7650.93
2022-01-09,1,9,0.126092152738952,0.87,48,1914.83,3834.59,7858.96
2022-01-09,1,10,0.126092152738952,0.87,47.36,1750.78,3080.47,8213.12
2022-01-09,1,11,0.174668046580383,0.96,46.37,1738.4,2738.75,8497.17
2022-01-09,1,12,0.174668046580383,0.96,45.1,1746.1,2642.09,8863.36
2022-01-09,1,13,0.668605977357192,0.92,44.64,1754.94,2408.62,9040.1
2022-01-09,1,14,0.668605977357192,0.92,43.72,1623.36,2325.55,9031.66
2022-01-09,1,15,0.754601446429078,0.93,44.01,1660.13,2354.29,9035.76
2022-01-09,1,16,0.754601446429078,0.93,44.97,1731.18,2388.14,9029.84
2022-01-09,1,17,0.746702297727362,0.84,46.16,1738.27,2426.55,8870.97
2022-01-09,1,18,0.746702297727362,0.84,46.43,1682.32,2597.71,8807.28
2022-01-09,1,19,0.69559395409883,0.24,46.57,1862.01,3151.65,8773.62
2022-01-09,1,20,0.69559395409883,0.24,47.26,2291.28,4334.07,8856.48
2022-01-09,1,21,0.298203052263046,0,47.91,3014.26,5106.91,9025.85
2022-01-09,1,22,0.298203052263046,0,48.18,3021.8,5706.02,9440.7
2022-01-09,1,23,0.0554739212724361,0,48.37,2955.63,5876.43,9475.43
2022-01-09,1,24,0.0554739212724361,0,48.35,2759.27,5659.33,9079.95
2022-01-10,1,1,0.0399844884280858,0,48.28,2683.47,5335.26,8669.32
2022-01-10,1,2,0.0399844884280858,0,48.57,2344.41,5327.8,8333.7
2022-01-10,1,3,0.160946061790328,0,48.5,2218.47,5265.61,8154.65
2022-01-10,1,4,0.160946061790328,0,48.44,2170.08,5206.45,8043.18
2022-01-10,1,5,0.261579671956962,0,48.37,2123.72,5215.69,7998.33
2022-01-10,1,6,0.261579671956962,0,48.48,2099.68,5214.98,8078.48
2022-01-10,1,7,0.281367904086933,0.28,48.53,2258.81,5450.3,8326.32
2022-01-10,1,8,0.281367904086933,0.28,48.55,2306.03,5482.48,8600.64
2022-01-10,1,9,0.126092152738952,0.87,48.44,2099.8,5159.97,9313.95
2022-01-10,1,10,0.126092152738952,0.87,48.16,1955.71,4653.42,9840.16
2022-01-10,1,11,0.174668046580383,0.96,47.97,1834.45,4590.97,10279.5
2022-01-10,1,12,0.174668046580383,0.96,48.01,1812.82,4518.3,10570.01
2022-01-10,1,13,0.668605977357192,0.92,47.37,1841.7,4425.81,10693.57
2022-01-10,1,14,0.668605977357192,0.92,46.58,1824.95,4370.08,10712.95
2022-01-10,1,15,0.754601446429078,0.93,46.59,1961.39,4494.34,11017.62
2022-01-10,1,16,0.754601446429078,0.93,47.18,1993.12,4449.79,11018.97
2022-01-10,1,17,0.746702297727362,0.84,47.46,2067.36,4612.8,10901.07
2022-01-10,1,18,0.746702297727362,0.84,48.13,1964.27,4792.27,10718.14
2022-01-10,1,19,0.69559395409883,0.24,48.27,2135.16,5047.03,10326.79
2022-01-10,1,20,0.69559395409883,0.24,48.43,2489.22,5645.89,10148.58
2022-01-10,1,21,0.298203052263046,0,48.37,2864.43,5930.59,10115.78
2022-01-10,1,22,0.298203052263046,0,48.56,3139.53,6025.36,10279.67
2022-01-10,1,23,0.0554739212724361,0,48.47,3224.12,5981.21,10210.31
2022-01-10,1,24,0.0554739212724361,0,48.65,2898.99,6016.5,9882.91
2022-01-11,1,1,0.0399844884280858,0,48.32,2802.02,5563.48,9274.8
2022-01-11,1,2,0.0399844884280858,0,48.2,2394.1,5574.79,8837.67
2022-01-11,1,3,0.160946061790328,0,48.63,2163.91,5514.98,8540.82
2022-01-11,1,4,0.160946061790328,0,48.28,2103.23,5480.76,8375.27
2022-01-11,1,5,0.261579671956962,0,48.2,2098.22,5423.11,8266.93
2022-01-11,1,6,0.261579671956962,0,48.61,2117.83,5505.77,8322.38
2022-01-11,1,7,0.281367904086933,0.28,48.5,2220.31,5603.92,8510.81
2022-01-11,1,8,0.281367904086933,0.28,48.24,2282.52,5565.2,8775.04
2022-01-11,1,9,0.126092152738952,0.87,47.35,2038.54,4943.03,9323.99
2022-01-11,1,10,0.126092152738952,0.87,46.84,2009.43,4207.21,9822.24
2022-01-11,1,11,0.174668046580383,0.96,46.58,2021.26,3854.35,10155.46
2022-01-11,1,12,0.174668046580383,0.96,45.89,2013.75,3824.01,10360.78
2022-01-11,1,13,0.668605977357192,0.92,45.28,2100.34,3609,10446.81
2022-01-11,1,14,0.668605977357192,0.92,44.35,2054.03,3652.37,10645.6
2022-01-11,1,15,0.754601446429078,0.93,43.76,2145.76,3654.78,10745.54
2022-01-11,1,16,0.754601446429078,0.93,46.05,2161.41,3612.75,10780.78
2022-01-11,1,17,0.746702297727362,0.84,46.52,2201.14,3502.29,10793.79
2022-01-11,1,18,0.746702297727362,0.84,46.83,2278.11,3607.77,10605.03
2022-01-11,1,19,0.69559395409883,0.24,46.63,2250.78,3948.49,10032.79
2022-01-11,1,20,0.69559395409883,0.24,46.7,2292,5188.79,9981.13
2022-01-11,1,21,0.298203052263046,0,47.1,2606.97,5762.19,10014.85
2022-01-11,1,22,0.298203052263046,0,47.06,2762.51,6027.26,10298.03
2022-01-11,1,23,0.0554739212724361,0,47.09,2984.88,5956.69,10251.66
2022-01-11,1,24,0.0554739212724361,0,46.73,2857.96,5898.61,9861.01
2022-01-12,1,1,0.0399844884280858,0,46.46,2557.69,5784.32,9335.77
2022-01-12,1,2,0.0399844884280858,0,46.05,2253.55,5802.48,8882.84
2022-01-12,1,3,0.160946061790328,0,46.29,2113.94,5737.35,8514.09
2022-01-12,1,4,0.160946061790328,0,46.26,2072.6,5632.27,8346.49
2022-01-12,1,5,0.261579671956962,0,46.42,2045.42,5630.92,8257.23
2022-01-12,1,6,0.261579671956962,0,46.53,2152.2,5674.25,8339.72
2022-01-12,1,7,0.281367904086933,0.28,46.96,2227.85,5814.1,8542.19
2022-01-12,1,8,0.281367904086933,0.28,47.13,2161.21,5826.43,8864.89
2022-01-12,1,9,0.126092152738952,0.87,46.98,1839.09,5299.27,9457.08
2022-01-12,1,10,0.126092152738952,0.87,45.5,1744.1,4544.49,9948.89
2022-01-12,1,11,0.174668046580383,0.96,44.68,1849.84,4110.53,10184.06
2022-01-12,1,12,0.174668046580383,0.96,44.22,1946.27,3838.71,10384.18
2022-01-12,1,13,0.668605977357192,0.92,43.94,1860.33,3684.11,10539.02
2022-01-12,1,14,0.668605977357192,0.92,43.68,1913.07,3526.17,10625.52
2022-01-12,1,15,0.754601446429078,0.93,43.93,2039.25,3447.54,10750.19
2022-01-12,1,16,0.754601446429078,0.93,44.67,2241.88,3400.49,10831.28
2022-01-12,1,17,0.746702297727362,0.84,45.24,2184.88,3435.84,10812.83
2022-01-12,1,18,0.746702297727362,0.84,45.84,2035.93,3454.45,10630.8
2022-01-12,1,19,0.69559395409883,0.24,46.28,2024.09,3670.29,10360.88
2022-01-12,1,20,0.69559395409883,0.24,46.94,2149.12,4791.23,10138.35
2022-01-12,1,21,0.298203052263046,0,47.06,2505.15,5688.23,10056.27
2022-01-12,1,22,0.298203052263046,0,47.56,2711.44,5989.97,10395.66
2022-01-12,1,23,0.0554739212724361,0,47.67,2851.95,5993.69,10277.1
2022-01-12,1,24,0.0554739212724361,0,47.83,2802.93,5907.86,9861.23
2022-01-13,1,1,0.0399844884280858,0,47.11,2612.48,5896.81,9308.99
2022-01-13,1,2,0.0399844884280858,0,47.49,2235.71,6022.04,8933.49
2022-01-13,1,3,0.160946061790328,0,47.59,2064.31,6050.17,8638.91
2022-01-13,1,4,0.160946061790328,0,47.18,2013.6,5901.12,8475.11
2022-01-13,1,5,0.261579671956962,0,47.43,1953.29,5749.2,8374.91
2022-01-13,1,6,0.261579671956962,0,47.08,1946.13,5722.63,8361.49
2022-01-13,1,7,0.281367904086933,0.28,47.33,1933.92,5999.02,8570.94
2022-01-13,1,8,0.281367904086933,0.28,47.87,2023.46,5889.52,8815.69
2022-01-13,1,9,0.126092152738952,0.87,47.32,1861.78,5163.26,9400.28
2022-01-13,1,10,0.126092152738952,0.87,46.17,1715.48,4746.21,9878.17
2022-01-13,1,11,0.174668046580383,0.96,45.61,1764.53,4346.89,10154.18
2022-01-13,1,12,0.174668046580383,0.96,44.87,1760.94,4049.48,10314.7
2022-01-13,1,13,0.668605977357192,0.92,44.07,1731.83,3576.69,10408.67
2022-01-13,1,14,0.668605977357192,0.92,43.77,1788.38,3469.04,10474.75
2022-01-13,1,15,0.754601446429078,0.93,43.26,1860.18,3589.19,10604.91
2022-01-13,1,16,0.754601446429078,0.93,44.88,1811.41,3609.01,10598.26
2022-01-13,1,17,0.746702297727362,0.84,45.27,1815.26,3622.75,10534.98
2022-01-13,1,18,0.746702297727362,0.84,45.18,1878.58,3438.35,10399.34
2022-01-13,1,19,0.69559395409883,0.24,44.74,1947.46,3528.34,10107.76
2022-01-13,1,20,0.69559395409883,0.24,45.91,2156.93,4478.23,9921.41
2022-01-13,1,21,0.298203052263046,0,47.35,2324.35,5567.39,9890.4
2022-01-13,1,22,0.298203052263046,0,47.64,2324.88,6213.23,10275.51
2022-01-13,1,23,0.0554739212724361,0,47.72,2589.61,5910.88,10176.48
2022-01-13,1,24,0.0554739212724361,0,48.04,2517.04,5660.41,9775.09
2022-01-14,1,1,0.0399844884280858,0,47.69,2194.52,5482.18,9242.96
2022-01-14,1,2,0.0399844884280858,0,47.05,1992.89,5338.71,8805.64
2022-01-14,1,3,0.160946061790328,0,47.09,1872.51,5217.83,8478.86
2022-01-14,1,4,0.160946061790328,0,47.53,1817.27,5121.74,8316.97
2022-01-14,1,5,0.261579671956962,0,47.3,2012.2,5241.49,8308.13
2022-01-14,1,6,0.261579671956962,0,47.87,1996.82,5369.24,8377.57
2022-01-14,1,7,0.281367904086933,0.28,48.14,2075.2,5560.8,8554.99
2022-01-14,1,8,0.281367904086933,0.28,47.89,2159.13,5541.65,8834.75
2022-01-14,1,9,0.126092152738952,0.87,47.07,1971.74,4919.15,9427.7
2022-01-14,1,10,0.126092152738952,0.87,46.3,1856.71,4252.54,9948.27
2022-01-14,1,11,0.174668046580383,0.96,45.7,1850.87,3855.66,10228.5
2022-01-14,1,12,0.174668046580383,0.96,44.56,1802.32,3528.62,10499.95
2022-01-14,1,13,0.668605977357192,0.92,44.32,1828.39,3420.44,10604.24
2022-01-14,1,14,0.668605977357192,0.92,45.23,1964.11,3475.79,10734.38
2022-01-14,1,15,0.754601446429078,0.93,46.97,2014.41,3826.37,10899.47
2022-01-14,1,16,0.754601446429078,0.93,47.82,2080.39,4005.44,10934.37
2022-01-14,1,17,0.746702297727362,0.84,47.66,2091.62,4290.63,10732.64
2022-01-14,1,18,0.746702297727362,0.84,47.63,2175.45,4507.25,10502.19
2022-01-14,1,19,0.69559395409883,0.24,47.89,2275.04,4871.97,10310.66
2022-01-14,1,20,0.69559395409883,0.24,48.1,2485.07,5263.55,10016.35
2022-01-14,1,21,0.298203052263046,0,48.02,2452.54,5785.32,9870.11
2022-01-14,1,22,0.298203052263046,0,47.93,2622.03,6222.31,10212.2
2022-01-14,1,23,0.0554739212724361,0,47.94,2438.8,6330.3,10138.02
2022-01-14,1,24,0.0554739212724361,0,47.93,2368.94,5945.77,9703.1
2022-01-15,1,1,0.0399844884280858,0,47.77,2553.93,5457.78,9234.85
2022-01-15,1,2,0.0399844884280858,0,47.64,2347.5,5434.63,8880.82
